ROUTE_ID	SUBDISTRICT_ID_ORIGIN	CITY_ORIGIN	SUBDISTRICT_ID_DESTINATION	CITY_DESTINATION	MODAL	SERVICE	PRICE	KM_CATEGORY	CAPTURE_TIME	IMAGE_ID
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberComfort	1037	2.0	2020-08-02 06:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_06-13_1596359608.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberFlash	729	2.0	2020-08-02 06:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_06-13_1596359608.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberBlack	1072	2.0	2020-08-02 06:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_06-13_1596359608.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberBag	1402	2.0	2020-08-02 06:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_06-13_1596359608.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberX	732	2.0	2020-08-02 07:13:29	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_07-13_1596363209.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberComfort	1037	2.0	2020-08-02 07:13:29	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_07-13_1596363209.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberFlash	729	2.0	2020-08-02 07:13:29	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_07-13_1596363209.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberBlack	1083	2.0	2020-08-02 07:13:29	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_07-13_1596363209.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberBag	1402	2.0	2020-08-02 07:13:29	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_07-13_1596363209.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberX	732	2.0	2020-08-02 08:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_08-13_1596366808.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberComfort	1037	2.0	2020-08-02 08:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_08-13_1596366808.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberFlash	729	2.0	2020-08-02 08:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_08-13_1596366808.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberBlack	1085	2.0	2020-08-02 08:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_08-13_1596366808.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberBag	1202	2.0	2020-08-02 08:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_08-13_1596366808.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberX	732	2.0	2020-08-02 09:27:43	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_09-27_1596371263.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberComfort	1037	2.0	2020-08-02 09:27:43	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_09-27_1596371263.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberFlash	729	2.0	2020-08-02 09:27:43	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_09-27_1596371263.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberBlack	1087	2.0	2020-08-02 09:27:43	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_09-27_1596371263.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberBag	1402	2.0	2020-08-02 09:27:43	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_09-27_1596371263.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberX	732	2.0	2020-08-02 11:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_11-13_1596377608.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberComfort	1037	2.0	2020-08-02 11:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_11-13_1596377608.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberFlash	729	2.0	2020-08-02 11:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_11-13_1596377608.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberBlack	1402	2.0	2020-08-02 11:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_11-13_1596377608.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberX	732	2.0	2020-08-02 13:13:29	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_13-13_1596384809.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberComfort	1037	2.0	2020-08-02 13:13:29	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_13-13_1596384809.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberFlash	729	2.0	2020-08-02 13:13:29	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_13-13_1596384809.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberBlack	1402	2.0	2020-08-02 13:13:29	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_13-13_1596384809.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberX	732	2.0	2020-08-02 16:13:20	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_16-13_1596395600.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberComfort	1037	2.0	2020-08-02 16:13:20	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_16-13_1596395600.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberFlash	729	2.0	2020-08-02 16:13:20	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_16-13_1596395600.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberBlack	1402	2.0	2020-08-02 16:13:20	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_16-13_1596395600.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	99Pop	670	2.0	2020-08-02 06:18:22	./volume_sp/images/app/app_v0_R9XMC05G2VY_2.0_355030815000030355030815000057_2020-08-02_06-18_1596359902.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	99Pop	670	2.0	2020-08-02 07:18:22	./volume_sp/images/app/app_v0_R9XMC05G2VY_2.0_355030815000030355030815000057_2020-08-02_07-18_1596363502.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	99Pop	670	2.0	2020-08-02 08:18:21	./volume_sp/images/app/app_v0_R9XMC05G2VY_2.0_355030815000030355030815000057_2020-08-02_08-18_1596367101.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	99Pop	670	2.0	2020-08-02 07:10:32	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_07-10_1596363032.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	99Pop	810	2.0	2020-08-02 08:10:32	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_08-10_1596366632.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	99Pop	810	2.0	2020-08-02 09:10:32	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_09-10_1596370232.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	99Pop	1200	2.0	2020-08-02 02:06:06	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_02-06_1596344766.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	99Pop	810	2.0	2020-08-02 06:10:32	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_06-10_1596359432.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	99Pop	810	2.0	2020-08-02 09:24:46	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_09-24_1596371086.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberX	732	2.0	2020-08-02 02:09:02	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_02-09_1596344942.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberComfort	1037	2.0	2020-08-02 02:09:02	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_02-09_1596344942.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberBlack	1080	2.0	2020-08-02 02:09:02	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_02-09_1596344942.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberBag	1202	2.0	2020-08-02 02:09:02	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_02-09_1596344942.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberBlack	1402	2.0	2020-08-02 02:09:02	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_02-09_1596344942.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberX	732	2.0	2020-08-02 12:17:26	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_12-17_1596381446.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberComfort	1037	2.0	2020-08-02 12:17:26	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_12-17_1596381446.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberFlash	729	2.0	2020-08-02 12:17:26	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_12-17_1596381446.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberBlack	1402	2.0	2020-08-02 12:17:26	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_12-17_1596381446.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	99Pop	670	2.0	2020-08-02 11:10:32	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_11-10_1596377432.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	99Pop	810	2.0	2020-08-02 12:14:30	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_12-14_1596381270.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	UberComfort	1037	2.0	2020-08-02 12:15:26	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_12-15_1596381326.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	99Pop	810	2.0	2020-08-02 13:10:32	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_13-10_1596384632.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	99Pop	810	2.0	2020-08-02 16:10:24	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_16-10_1596395424.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	99Pop	650	2.0	2020-08-02 02:05:12	./volume_sp/images/app_est/app_est_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_02-05_1596344712.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	99Pop	700	2.0	2020-08-02 02:05:12	./volume_sp/images/app_est/app_est_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_02-05_1596344712.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	ridesharing	99Taxi	650	2.0	2020-08-02 02:05:12	./volume_sp/images/app_est/app_est_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_02-05_1596344712.png
