ROUTE_ID	SUBDISTRICT_ID_ORIGIN	CITY_ORIGIN	SUBDISTRICT_ID_DESTINATION	CITY_DESTINATION	UNNAMED:_0	MODAL	SERVICE	PRICE	KM_CATEGORY	CAPTURE_TIME	IMAGE_ID
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	731	ridesharing	UberBlack	1402	2.0	2020-08-02 02:07:02	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_02-07_1596344822.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	732	ridesharing	99Pop	810	2.0	2020-08-02 03:10:32	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_03-10_1596348632.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	733	ridesharing	99Comfort	1210	2.0	2020-08-02 03:10:32	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_03-10_1596348632.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	734	ridesharing	UberComfort	1037	2.0	2020-08-02 03:11:28	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_03-11_1596348688.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	735	ridesharing	99Pop	1210	2.0	2020-08-02 04:10:32	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_04-10_1596352232.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	736	ridesharing	99Comfort	1210	2.0	2020-08-02 04:10:32	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_04-10_1596352232.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	737	ridesharing	UberX	732	2.0	2020-08-02 04:11:28	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_04-11_1596352288.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	738	ridesharing	UberComfort	1037	2.0	2020-08-02 04:11:28	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_04-11_1596352288.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	739	ridesharing	UberBlack	1077	2.0	2020-08-02 04:11:28	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_04-11_1596352288.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	740	ridesharing	UberBag	1202	2.0	2020-08-02 04:11:28	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_04-11_1596352288.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	741	ridesharing	UberBlack	1402	2.0	2020-08-02 04:11:28	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_04-11_1596352288.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	742	ridesharing	99Pop	1260	2.0	2020-08-02 05:10:31	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_05-10_1596355831.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	743	ridesharing	UberX	732	2.0	2020-08-02 05:11:27	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_05-11_1596355887.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	744	ridesharing	UberComfort	1037	2.0	2020-08-02 05:11:27	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_05-11_1596355887.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	745	ridesharing	UberBlack	1084	2.0	2020-08-02 05:11:27	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_05-11_1596355887.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	746	ridesharing	UberBag	1202	2.0	2020-08-02 05:11:27	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_05-11_1596355887.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	747	ridesharing	UberBlack	1402	2.0	2020-08-02 05:11:27	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_05-11_1596355887.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	874	ridesharing	99Pop	1010	2.0	2020-08-02 02:13:02	./volume_sp/images/app/app_v0_R9XMC05G2VY_2.0_355030815000030355030815000057_2020-08-02_02-13_1596345182.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	875	ridesharing	99Comfort	1130	2.0	2020-08-02 02:13:02	./volume_sp/images/app/app_v0_R9XMC05G2VY_2.0_355030815000030355030815000057_2020-08-02_02-13_1596345182.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1037	ridesharing	UberX	732	2.0	2020-08-02 03:13:29	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_03-13_1596348809.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1038	ridesharing	UberComfort	1037	2.0	2020-08-02 03:13:29	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_03-13_1596348809.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1039	ridesharing	UberBlack	1077	2.0	2020-08-02 03:13:29	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_03-13_1596348809.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1040	ridesharing	UberBag	1202	2.0	2020-08-02 03:13:29	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_03-13_1596348809.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1041	ridesharing	UberBlack	1402	2.0	2020-08-02 03:13:29	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_03-13_1596348809.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1042	ridesharing	UberX	732	2.0	2020-08-02 04:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_04-13_1596352408.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1043	ridesharing	UberComfort	1037	2.0	2020-08-02 04:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_04-13_1596352408.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1044	ridesharing	UberBlack	1077	2.0	2020-08-02 04:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_04-13_1596352408.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1045	ridesharing	UberBag	1202	2.0	2020-08-02 04:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_04-13_1596352408.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1046	ridesharing	UberBlack	1402	2.0	2020-08-02 04:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_04-13_1596352408.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1047	ridesharing	UberX	732	2.0	2020-08-02 05:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_05-13_1596356008.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1048	ridesharing	UberComfort	1037	2.0	2020-08-02 05:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_05-13_1596356008.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1049	ridesharing	UberBlack	1084	2.0	2020-08-02 05:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_05-13_1596356008.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1050	ridesharing	UberBag	1202	2.0	2020-08-02 05:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_05-13_1596356008.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1051	ridesharing	UberBlack	1402	2.0	2020-08-02 05:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_05-13_1596356008.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1052	ridesharing	UberX	732	2.0	2020-08-02 06:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_06-13_1596359608.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1053	ridesharing	UberComfort	1037	2.0	2020-08-02 06:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_06-13_1596359608.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1054	ridesharing	UberFlash	729	2.0	2020-08-02 06:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_06-13_1596359608.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1055	ridesharing	UberBlack	1072	2.0	2020-08-02 06:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_06-13_1596359608.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1056	ridesharing	UberBag	1402	2.0	2020-08-02 06:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_06-13_1596359608.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1057	ridesharing	UberX	732	2.0	2020-08-02 07:13:29	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_07-13_1596363209.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1058	ridesharing	UberComfort	1037	2.0	2020-08-02 07:13:29	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_07-13_1596363209.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1059	ridesharing	UberFlash	729	2.0	2020-08-02 07:13:29	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_07-13_1596363209.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1060	ridesharing	UberBlack	1083	2.0	2020-08-02 07:13:29	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_07-13_1596363209.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1061	ridesharing	UberBag	1402	2.0	2020-08-02 07:13:29	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_07-13_1596363209.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1062	ridesharing	UberX	732	2.0	2020-08-02 08:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_08-13_1596366808.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1063	ridesharing	UberComfort	1037	2.0	2020-08-02 08:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_08-13_1596366808.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1064	ridesharing	UberFlash	729	2.0	2020-08-02 08:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_08-13_1596366808.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1065	ridesharing	UberBlack	1085	2.0	2020-08-02 08:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_08-13_1596366808.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1066	ridesharing	UberBag	1202	2.0	2020-08-02 08:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_08-13_1596366808.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1067	ridesharing	UberX	732	2.0	2020-08-02 09:27:43	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_09-27_1596371263.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1068	ridesharing	UberComfort	1037	2.0	2020-08-02 09:27:43	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_09-27_1596371263.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1069	ridesharing	UberFlash	729	2.0	2020-08-02 09:27:43	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_09-27_1596371263.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1070	ridesharing	UberBlack	1087	2.0	2020-08-02 09:27:43	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_09-27_1596371263.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1071	ridesharing	UberBag	1402	2.0	2020-08-02 09:27:43	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_09-27_1596371263.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1072	ridesharing	UberX	732	2.0	2020-08-02 11:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_11-13_1596377608.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1073	ridesharing	UberComfort	1037	2.0	2020-08-02 11:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_11-13_1596377608.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1074	ridesharing	UberFlash	729	2.0	2020-08-02 11:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_11-13_1596377608.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1075	ridesharing	UberBlack	1402	2.0	2020-08-02 11:13:28	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_11-13_1596377608.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1637	ridesharing	UberX	732	2.0	2020-08-02 13:13:29	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_13-13_1596384809.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1638	ridesharing	UberComfort	1037	2.0	2020-08-02 13:13:29	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_13-13_1596384809.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1639	ridesharing	UberFlash	729	2.0	2020-08-02 13:13:29	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_13-13_1596384809.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1640	ridesharing	UberBlack	1402	2.0	2020-08-02 13:13:29	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_13-13_1596384809.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1806	ridesharing	99Pop	670	2.0	2020-08-02 06:18:22	./volume_sp/images/app/app_v0_R9XMC05G2VY_2.0_355030815000030355030815000057_2020-08-02_06-18_1596359902.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1807	ridesharing	99Pop	670	2.0	2020-08-02 07:18:22	./volume_sp/images/app/app_v0_R9XMC05G2VY_2.0_355030815000030355030815000057_2020-08-02_07-18_1596363502.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1808	ridesharing	99Pop	670	2.0	2020-08-02 08:18:21	./volume_sp/images/app/app_v0_R9XMC05G2VY_2.0_355030815000030355030815000057_2020-08-02_08-18_1596367101.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1888	ridesharing	99Pop	670	2.0	2020-08-02 07:10:32	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_07-10_1596363032.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1889	ridesharing	99Pop	810	2.0	2020-08-02 08:10:32	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_08-10_1596366632.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	1890	ridesharing	99Pop	810	2.0	2020-08-02 09:10:32	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_09-10_1596370232.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	2265	ridesharing	99Pop	1200	2.0	2020-08-02 02:06:06	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_02-06_1596344766.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	2266	ridesharing	99Pop	810	2.0	2020-08-02 06:10:32	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_06-10_1596359432.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	2267	ridesharing	99Pop	810	2.0	2020-08-02 09:24:46	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_09-24_1596371086.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	2414	ridesharing	UberX	732	2.0	2020-08-02 02:09:02	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_02-09_1596344942.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	2415	ridesharing	UberComfort	1037	2.0	2020-08-02 02:09:02	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_02-09_1596344942.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	2416	ridesharing	UberBlack	1080	2.0	2020-08-02 02:09:02	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_02-09_1596344942.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	2417	ridesharing	UberBag	1202	2.0	2020-08-02 02:09:02	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_02-09_1596344942.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	2418	ridesharing	UberBlack	1402	2.0	2020-08-02 02:09:02	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_02-09_1596344942.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	2419	ridesharing	UberX	732	2.0	2020-08-02 12:17:26	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_12-17_1596381446.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	2420	ridesharing	UberComfort	1037	2.0	2020-08-02 12:17:26	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_12-17_1596381446.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	2421	ridesharing	UberFlash	729	2.0	2020-08-02 12:17:26	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_12-17_1596381446.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	2422	ridesharing	UberBlack	1402	2.0	2020-08-02 12:17:26	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_12-17_1596381446.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	2553	ridesharing	99Pop	670	2.0	2020-08-02 11:10:32	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_11-10_1596377432.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	2554	ridesharing	99Pop	810	2.0	2020-08-02 12:14:30	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_12-14_1596381270.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	2555	ridesharing	UberComfort	1037	2.0	2020-08-02 12:15:26	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_12-15_1596381326.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	2556	ridesharing	99Pop	810	2.0	2020-08-02 13:10:32	./volume_sp/images/app/app_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_13-10_1596384632.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	282	ridesharing	99Pop	650	2.0	2020-08-02 02:05:12	./volume_sp/images/app_est/app_est_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_02-05_1596344712.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	283	ridesharing	99Pop	700	2.0	2020-08-02 02:05:12	./volume_sp/images/app_est/app_est_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_02-05_1596344712.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	284	ridesharing	99Taxi	650	2.0	2020-08-02 02:05:12	./volume_sp/images/app_est/app_est_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_02-05_1596344712.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	285	ridesharing	99Taxi	900	2.0	2020-08-02 02:05:12	./volume_sp/images/app_est/app_est_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_02-05_1596344712.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	372	ridesharing	99Pop	700	2.0	2020-08-02 03:16:45	./volume_sp/images/app_est/app_est_v0_R9XMC05G2VY_2.0_355030815000030355030815000057_2020-08-02_03-16_1596349005.png
355030815000030355030815000057	355030815000030	CAMPO-BELO	355030815000057	CAMPO-BELO	373	ridesharing	99Pop	650	2.0	2020-08-02 03:16:45	./volume_sp/images/app_est/app_est_v0_R9XMC05G2VY_2.0_355030815000030355030815000057_2020-08-02_03-16_1596349005.png
